10000	ﻗﻠﻌﺔ ﺳﺗﻭرﻣﻔﻳﻝ
10001	
10002	
10003	
10004	
10005	
10006	
10007	
10008	
10009	
10010	ﻛﻧﻳﺳﺔ اﻟﺗﻁﻠﻊ
11000	ﻟﻳﻧﺩل، اﻟﻌﺎﺻﻣﺔ اﻟﻣﻠﻛﻳﺔ
11050	ﻟﻳﻧﺩل، ﻋﺎﺻﻣﺔ اﻟﺭﻣﺎد
11100	ﻗﻠﻌﺔ اﻟﻁﺎوﻟﺔ اﻟﻣﺳﺗﺩﻳﺭة
12010	ﻣﻧﺑﻊ ﻧﻬﺭ أﻳﻧﺳﻝ
12011	ﺑﺣﻳﺭة اﻟﻌﻔﻥ
12012	ﻧﻬﺭ أﻳﻧﺳﻝ
12013	
12014	
12015	
12016	
12017	
12018	
12019	
12020	ﻧﻭﻛﺭون، اﻟﻣﺩﻳﻧﺔ اﻟﺧﺎﻟﺩة
12021	
12022	
12023	
12024	
12025	
12026	
12027	
12028	
12029	
12030	أﻋﻣﺎق دﻳﺑﺭوت
12050	ﻗﺻﺭ ﻣﻭﻏﻭﻳﻥ
12070	ﻧﻬﺭ ﺳﻳﻭﻓﺭا
13000	ﻓﺎروم أزوﻻ اﻟﻣﻧﻬﺎرة
14000	أﻛﺎدﻳﻣﻳﺔ راﻳﺎ ﻟﻭﻛﺎرﻳﺎ
15000	إﻟﻔﺎﺋﻳﻝ، دﻋﺎﻣﺔ ﻫﺎﻟﻳﻐﺗﺭي
15001	ﻫﺎﻟﻳﻐﺗﺭي ﻣﻳﻛﻼ
16000	ﻗﺻﺭ اﻟﺑﺭﻛﺎن
18000	اﻟﻣﻘﺎﺑﺭ اﻟﻣﺟﻧﻭﺣﺔ
18001	ﻣﻘﺑﺭة اﻟﺑﻁﻝ اﻟﻬﺎﻣﺷﻲ
19000	اﻟﻣﻧﺻﺔ اﻟﺣﺟﺭﻳﺔ
30000	ﺳﺭادﻳﺏ ﺟﻧﺎح اﻟﻣﻘﺎﺑﺭ
30001	
30002	
30003	
30004	
30005	
30006	
30007	
30008	
30009	
30010	ﺳﺭادﻳﺏ اﻟﻣﺛﻘﻭب
30011	
30012	
30013	
30014	
30015	
30016	
30017	
30018	
30019	
30020	ﺳﺭادﻳﺏ ﻗﺩم اﻟﻌﺎﺻﻔﺔ
30021	
30022	
30023	
30024	
30025	
30026	
30027	
30028	
30029	
30030	ﺳﺭادﻳﺏ ﻧﻬﺎﻳﺔ اﻟﻁﺭﻳﻖ
30031	
30032	
30033	
30034	
30035	
30036	
30037	
30038	
30039	
30040	ﺳﺭادﻳﺏ اﻟﻣﺎء اﻟﻣﻌﻛﺭ
30041	
30042	
30043	
30044	
30045	
30046	
30047	
30048	
30049	
30050	ﺳﺭادﻳﺏ اﻟﺳﻛﻳﻥ اﻟﺳﻭداء
30051	
30052	
30053	
30054	
30055	
30056	
30057	
30058	
30059	
30060	ﺳﺭادﻳﺏ أﺳﻔﻝ اﻟﺟﺭف
30061	
30062	
30063	
30064	
30065	
30066	
30067	
30068	
30069	
30070	ﺳﺭادﻳﺏ واﻳﻧﺩام
30071	
30072	
30073	
30074	
30075	
30076	
30077	
30078	
30079	
30080	ﻣﻘﺑﺭة اﻟﺑﻁﻝ اﻟﻘﺩﻳﺱ
30081	
30082	
30083	
30084	
30085	
30086	
30087	
